Intra_Fair2,Intra_Fair3,Intra_Fair4,Inter_Fair1,Inter_Fair2,Inter_Fair3,Customer_Care,lam1,lam2,lam3
1.308886339591196e-5,1.30856465284733e-5,0.002908955913353459,3.860719704642894e-10,3.8607182248763354e-10,0.0010789481737845108,6.391725084734077,0.5,0.5,0.0
1.200209543512033e-5,1.2000618715804968e-5,0.0027750835142176175,4.2744813114575883e-10,4.2744757814844076e-10,0.0011353220791576746,6.378807375797068,0.5,0.5,0.0
7.682650818045916e-6,7.682936883311515e-6,0.0022057166489371466,2.940369985057615e-9,2.940370108981923e-9,0.0029790199889383473,6.37628225103763,0.5,0.5,0.0
7.575990747150713e-6,7.579811533501083e-6,0.0021955017256333107,1.346041328867246e-10,1.3460430038579585e-10,0.0006387747080758288,6.216642804126426,0.5,0.5,0.0
6.784903901350665e-6,6.784585449112844e-6,0.0020760161168083655,4.691513053865532e-10,4.691510742685313e-10,0.0011845120792663977,6.6638350261938815,0.5,0.5,0.0
5.73737167686015e-6,5.7360158734449745e-6,0.0019102461780160407,3.194671887530513e-9,3.194671917041141e-9,0.0029777352279793945,6.574181637427091,0.6,0.4,0.0
9.525012329205827e-6,9.52168005679448e-6,0.0024766297450699326,7.959406664507607e-12,7.95935964020299e-12,0.00014860065842015047,6.586027652859469,0.6,0.4,0.0
5.059001806641045e-6,5.057825518689865e-6,0.0018180017714472844,1.2970541103090997e-9,1.2970540912271415e-9,0.001883816413581485,7.00302760107807,0.6,0.4,0.0
3.0786191241720688e-6,3.0786184444363525e-6,0.0013693071005398104,5.62094187496221e-10,5.620938321083014e-10,0.001251571305235899,6.380583599028965,0.6,0.4,0.0
7.989241100782838e-6,7.982524704080605e-6,0.002232147975169381,2.027242324320101e-9,2.027242301639947e-9,0.0023843365785580772,6.194916572095599,0.6,0.4,0.0
6.7088350992740605e-6,6.705624504871072e-6,0.002055090712220152,4.530903256736211e-9,4.5309031048733676e-9,0.0033999409335017106,7.119233656170811,0.7,0.30000000000000004,0.0
6.647215584061422e-6,6.6481047045912816e-6,0.002076591086970979,9.313814528419373e-9,9.31381429061318e-9,0.004896832117967875,6.79349228514076,0.7,0.30000000000000004,0.0
4.470542105767085e-6,4.469364518226282e-6,0.0016951797912418166,9.940935569361623e-10,9.940940549678183e-10,0.001603393710780665,6.607507850526835,0.7,0.30000000000000004,0.0
